Ticker,Date,Action,Quantity,Price,Total Value,Capital Left,Trade Type
TATAMOTORS,2021-12-28 10:14:00,BOUGHT,209599,477.1,99999682.9,317.09999999403954,True
TATAMOTORS,2021-12-28 10:57:00,SOLD,209599,478.1,100209281.9,100209599.0,True
TATAMOTORS,2021-12-28 10:58:00,SOLD,209599,478.1,100209281.9,200418880.9,False
TATAMOTORS,2021-12-28 11:36:00,BOUGHT,209599,479.0,100397921.0,100020959.9,False
TATAMOTORS,2021-12-28 11:37:00,SOLD,208790,479.05,100020849.5,200041809.4,False
TATAMOTORS,2021-12-28 11:53:00,BOUGHT,208790,479.0,100010410.0,100031399.4,False
TATAMOTORS,2021-12-28 11:55:00,BOUGHT,208964,478.7,100031066.8,332.6000000089407,True
TATAMOTORS,2021-12-28 12:12:00,SOLD,208964,479.1,100114652.4,100114985.00000001,True
TATAMOTORS,2021-12-28 12:13:00,SOLD,208921,479.2,100114943.2,200229928.20000002,False
TATAMOTORS,2021-12-28 12:17:00,BOUGHT,208921,479.15,100104497.14999999,100125431.05000003,False
TATAMOTORS,2021-12-28 12:18:00,SOLD,208921,479.25,100125389.25,200250820.3,False
TATAMOTORS,2021-12-28 12:19:00,BOUGHT,208921,479.05,100083605.05,100167215.25000001,False
TATAMOTORS,2021-12-28 12:20:00,SOLD,209030,479.2,100167176.0,200334391.25,False
TATAMOTORS,2021-12-28 12:21:00,BOUGHT,209030,479.1,100146273.0,100188118.25,False
TATAMOTORS,2021-12-28 12:22:00,BOUGHT,209139,479.05,100188037.95,80.29999999701977,True
TATAMOTORS,2021-12-28 12:29:00,SOLD,209139,479.2,100219408.8,100219489.1,True
TATAMOTORS,2021-12-28 12:30:00,BOUGHT,209226,479.0,100219254.0,235.09999999403954,True
TATAMOTORS,2021-12-28 12:31:00,SOLD,209226,479.2,100261099.2,100261334.3,True
TATAMOTORS,2021-12-28 12:32:00,SOLD,209248,479.15,100261179.19999999,200522513.5,False
TATAMOTORS,2021-12-28 12:33:00,BOUGHT,209248,479.05,100240254.4,100282259.1,False
TATAMOTORS,2021-12-28 12:34:00,SOLD,209291,479.15,100281782.64999999,200564041.75,False
TATAMOTORS,2021-12-28 12:35:00,BOUGHT,209291,479.05,100260853.55,100303188.2,False
TATAMOTORS,2021-12-28 12:36:00,BOUGHT,209444,478.9,100302731.6,456.6000000089407,True
TATAMOTORS,2021-12-28 12:38:00,SOLD,209444,479.25,100376037.0,100376493.60000001,True
TATAMOTORS,2021-12-28 12:39:00,SOLD,209488,479.15,100376175.19999999,200752668.8,False
TATAMOTORS,2021-12-28 12:47:00,BOUGHT,209488,479.3,100407598.4,100345070.4,False
TATAMOTORS,2021-12-28 12:49:00,BOUGHT,209335,479.35,100344732.25,338.15000000596046,True
TATAMOTORS,2021-12-28 12:50:00,SOLD,209335,479.45,100365665.75,100366003.9,True
TATAMOTORS,2021-12-28 12:51:00,BOUGHT,209488,479.1,100365700.80000001,303.09999999403954,True
TATAMOTORS,2021-12-28 12:57:00,SOLD,209488,479.0,100344752.0,100345055.1,True
TATAMOTORS,2021-12-28 12:58:00,SOLD,209423,479.15,100345030.44999999,200690085.54999998,False
TATAMOTORS,2021-12-28 13:04:00,BOUGHT,209423,478.75,100261261.25,100428824.29999998,False
TATAMOTORS,2021-12-28 13:05:00,SOLD,209641,479.05,100428521.05,200857345.34999996,False
TATAMOTORS,2021-12-28 13:07:00,BOUGHT,209641,478.9,100397074.89999999,100460270.44999997,False
TATAMOTORS,2021-12-28 13:08:00,BOUGHT,209794,478.85,100459856.9,413.54999996721745,True
