Ticker,Date,Action,Quantity,Price,Total Value,Capital Left,Trade Type
ASIANPAINT,2021-12-28 10:20:00,BOUGHT,29885,3346.05,99996704.25,3295.75,True
ASIANPAINT,2021-12-28 10:34:00,SOLD,29885,3339.65,99805440.25,99808736.0,True
ASIANPAINT,2021-12-28 10:35:00,SOLD,29868,3341.65,99808402.2,199617138.2,False
ASIANPAINT,2021-12-28 10:42:00,BOUGHT,29868,3339.0,99729252.0,99887886.19999999,False
ASIANPAINT,2021-12-28 10:43:00,SOLD,29909,3339.7,99887087.3,199774973.5,False
ASIANPAINT,2021-12-28 10:44:00,BOUGHT,29909,3338.1,99839232.89999999,99935740.60000001,False
ASIANPAINT,2021-12-28 10:46:00,BOUGHT,29931,3338.85,99935119.35,621.2500000149012,True
ASIANPAINT,2021-12-28 10:54:00,SOLD,29931,3339.85,99965050.35,99965671.60000001,True
ASIANPAINT,2021-12-28 10:55:00,SOLD,29920,3341.0,99962720.0,199928391.60000002,False
ASIANPAINT,2021-12-28 11:09:00,BOUGHT,29920,3347.0,100142240.0,99786151.60000002,False
ASIANPAINT,2021-12-28 11:10:00,BOUGHT,29822,3346.0,99784412.0,1739.6000000238419,True
ASIANPAINT,2021-12-28 11:14:00,SOLD,29822,3350.0,99903700.0,99905439.60000002,True
ASIANPAINT,2021-12-28 11:15:00,SOLD,29804,3352.0,99903008.0,199808447.60000002,False
ASIANPAINT,2021-12-28 11:19:00,BOUGHT,29804,3348.2,99789752.8,100018694.80000003,False
ASIANPAINT,2021-12-28 11:20:00,SOLD,29843,3351.4,100015830.2,200034525.00000003,False
ASIANPAINT,2021-12-28 11:41:00,BOUGHT,29843,3351.0,100003893.0,100030632.00000003,False
ASIANPAINT,2021-12-28 11:42:00,BOUGHT,29884,3347.25,100029219.0,1413.0000000298023,True
ASIANPAINT,2021-12-28 11:43:00,SOLD,29884,3351.0,100141284.0,100142697.00000003,True
ASIANPAINT,2021-12-28 11:44:00,BOUGHT,29899,3349.3,100140720.7,1976.300000026822,True
ASIANPAINT,2021-12-28 11:55:00,SOLD,29899,3350.85,100187064.14999999,100189040.45000002,True
ASIANPAINT,2021-12-28 11:56:00,SOLD,29883,3352.65,100187239.95,200376280.40000004,False
ASIANPAINT,2021-12-28 12:06:00,BOUGHT,29883,3355.2,100263441.6,100112838.80000004,False
ASIANPAINT,2021-12-28 12:08:00,BOUGHT,29857,3353.0,100110521.0,2317.8000000417233,True
ASIANPAINT,2021-12-28 12:20:00,SOLD,29857,3356.95,100228456.14999999,100230773.95000003,True
ASIANPAINT,2021-12-28 12:21:00,SOLD,29859,3356.7,100227705.3,200458479.25000003,False
ASIANPAINT,2021-12-28 12:26:00,BOUGHT,29859,3354.6,100165001.39999999,100293477.85000004,False
ASIANPAINT,2021-12-28 12:27:00,BOUGHT,29902,3354.05,100292803.10000001,674.7500000298023,True
ASIANPAINT,2021-12-28 12:32:00,SOLD,29902,3355.5,100336161.0,100336835.75000003,True
ASIANPAINT,2021-12-28 12:33:00,SOLD,29900,3355.7,100335430.0,200672265.75000003,False
ASIANPAINT,2021-12-28 12:40:00,BOUGHT,29900,3355.0,100314500.0,100357765.75000003,False
ASIANPAINT,2021-12-28 12:41:00,SOLD,29905,3355.8,100355199.0,200712964.75000003,False
ASIANPAINT,2021-12-28 12:42:00,BOUGHT,29905,3355.0,100331275.0,100381689.75000003,False
ASIANPAINT,2021-12-28 12:43:00,BOUGHT,29920,3355.0,100381600.0,89.75000002980232,True
ASIANPAINT,2021-12-28 12:45:00,SOLD,29920,3357.0,100441440.0,100441529.75000003,True
ASIANPAINT,2021-12-28 12:46:00,SOLD,29917,3357.3,100440344.10000001,200881873.85000002,False
ASIANPAINT,2021-12-28 12:51:00,BOUGHT,29917,3356.0,100401452.0,100480421.85000002,False
ASIANPAINT,2021-12-28 12:52:00,BOUGHT,29940,3356.0,100478640.0,1781.8500000238419,True
ASIANPAINT,2021-12-28 12:53:00,SOLD,29940,3357.5,100523550.0,100525331.85000002,True
ASIANPAINT,2021-12-28 12:54:00,SOLD,29950,3356.4,100524180.0,201049511.85000002,False
ASIANPAINT,2021-12-28 12:55:00,BOUGHT,29950,3356.0,100512200.0,100537311.85000002,False
ASIANPAINT,2021-12-28 12:56:00,BOUGHT,29966,3355.0,100535930.0,1381.8500000238419,True
ASIANPAINT,2021-12-28 12:57:00,SOLD,29966,3356.95,100594363.69999999,100595745.55000001,True
ASIANPAINT,2021-12-28 12:58:00,SOLD,29971,3356.35,100593165.85,201188911.4,False
ASIANPAINT,2021-12-28 12:59:00,BOUGHT,29971,3356.0,100582676.0,100606235.4,False
ASIANPAINT,2021-12-28 13:00:00,SOLD,29969,3356.9,100602936.10000001,201209171.5,False
ASIANPAINT,2021-12-28 13:05:00,BOUGHT,29969,3355.0,100545995.0,100663176.5,False
ASIANPAINT,2021-12-28 13:07:00,SOLD,29991,3356.35,100660292.85,201323469.35,False
ASIANPAINT,2021-12-28 13:08:00,BOUGHT,29991,3355.0,100619805.0,100703664.35,False
ASIANPAINT,2021-12-28 13:09:00,SOLD,30004,3356.25,100700925.0,201404589.35,False
ASIANPAINT,2021-12-28 13:10:00,BOUGHT,30004,3355.95,100691923.8,100712665.55,False
ASIANPAINT,2021-12-28 13:11:00,BOUGHT,30010,3355.95,100712059.5,606.0499999970198,True
ASIANPAINT,2021-12-28 13:16:00,SOLD,30010,3354.75,100676047.5,100676653.55,True
ASIANPAINT,2021-12-28 13:17:00,BOUGHT,30067,3348.4,100676342.8,310.75,True
ASIANPAINT,2021-12-28 13:21:00,SOLD,30067,3349.9,100721443.3,100721754.05,True
ASIANPAINT,2021-12-28 13:22:00,SOLD,30049,3351.9,100721243.10000001,201442997.15,False
ASIANPAINT,2021-12-28 14:07:00,BOUGHT,30049,3358.1,100907546.89999999,100535450.25000001,False
ASIANPAINT,2021-12-28 14:08:00,BOUGHT,29946,3357.2,100534711.19999999,739.0500000268221,True
ASIANPAINT,2021-12-28 14:10:00,SOLD,29946,3359.75,100611073.5,100611812.55000003,True
