Ticker,Date,Action,Quantity,Price,Total Value,Capital Left,Trade Type
BHARTIARTL,2021-12-28 10:21:00,BOUGHT,146918,680.65,99999736.7,263.29999999701977,True
BHARTIARTL,2021-12-28 10:54:00,SOLD,146918,680.75,100014428.5,100014691.8,True
BHARTIARTL,2021-12-28 10:55:00,SOLD,146939,680.65,100014030.35,200028722.14999998,False
BHARTIARTL,2021-12-28 11:05:00,BOUGHT,146939,680.35,99969948.65,100058773.49999997,False
BHARTIARTL,2021-12-28 11:06:00,SOLD,146983,680.75,100058677.25,200117450.74999997,False
BHARTIARTL,2021-12-28 11:18:00,BOUGHT,146983,680.65,100043978.95,100073471.79999997,False
BHARTIARTL,2021-12-28 11:20:00,SOLD,146735,682.0,100073270.0,200146741.79999995,False
BHARTIARTL,2021-12-28 11:21:00,BOUGHT,146735,681.1,99941208.5,100205533.29999995,False
BHARTIARTL,2021-12-28 11:22:00,SOLD,147036,681.5,100205034.0,200410567.29999995,False
BHARTIARTL,2021-12-28 11:24:00,BOUGHT,147036,681.2,100160923.2,100249644.09999995,False
BHARTIARTL,2021-12-28 11:25:00,BOUGHT,147177,681.15,100249613.55,30.549999952316284,True
BHARTIARTL,2021-12-28 11:27:00,SOLD,147177,681.55,100308484.35,100308514.89999995,True
BHARTIARTL,2021-12-28 11:28:00,BOUGHT,147231,681.3,100308480.3,34.59999994933605,True
BHARTIARTL,2021-12-28 11:29:00,SOLD,147231,681.95,100404180.45,100404215.04999995,True
BHARTIARTL,2021-12-28 11:30:00,SOLD,147263,681.8,100403913.39999999,200808128.44999993,False
BHARTIARTL,2021-12-28 11:43:00,BOUGHT,147263,681.7,100389187.10000001,100418941.34999992,False
BHARTIARTL,2021-12-28 11:44:00,BOUGHT,147339,681.55,100418895.44999999,45.89999993145466,True
BHARTIARTL,2021-12-28 11:48:00,SOLD,147339,681.85,100463097.15,100463143.04999994,True
BHARTIARTL,2021-12-28 11:49:00,BOUGHT,147403,681.55,100462514.64999999,628.3999999463558,True
BHARTIARTL,2021-12-28 12:05:00,SOLD,147403,681.45,100447774.35000001,100448402.74999996,True
BHARTIARTL,2021-12-28 12:06:00,BOUGHT,147588,680.6,100448392.8,9.949999958276749,True
BHARTIARTL,2021-12-28 12:07:00,SOLD,147588,681.05,100514807.39999999,100514817.34999995,True
BHARTIARTL,2021-12-28 12:08:00,BOUGHT,147609,680.95,100514348.55000001,468.7999999374151,True
BHARTIARTL,2021-12-28 12:09:00,SOLD,147609,681.45,100588153.05000001,100588621.84999995,True
BHARTIARTL,2021-12-28 12:10:00,BOUGHT,147718,680.95,100588572.10000001,49.749999940395355,True
BHARTIARTL,2021-12-28 12:14:00,SOLD,147718,682.05,100751061.89999999,100751111.64999993,True
BHARTIARTL,2021-12-28 12:15:00,SOLD,147750,681.9,100750725.0,201501836.64999992,False
BHARTIARTL,2021-12-28 12:26:00,BOUGHT,147750,682.15,100787662.5,100714174.14999992,False
BHARTIARTL,2021-12-28 12:27:00,BOUGHT,147663,682.05,100713549.14999999,624.9999999254942,True
BHARTIARTL,2021-12-28 12:29:00,SOLD,147663,682.35,100757848.05,100758473.04999992,True
BHARTIARTL,2021-12-28 12:30:00,SOLD,147674,682.3,100757970.19999999,201516443.2499999,False
BHARTIARTL,2021-12-28 12:31:00,BOUGHT,147674,681.95,100706284.30000001,100810158.9499999,False
BHARTIARTL,2021-12-28 12:33:00,BOUGHT,147815,682.0,100809830.0,328.9499998986721,True
BHARTIARTL,2021-12-28 12:37:00,SOLD,147815,682.3,100854174.5,100854503.4499999,True
BHARTIARTL,2021-12-28 12:38:00,BOUGHT,147923,681.8,100853901.39999999,602.0499999076128,True
BHARTIARTL,2021-12-28 12:39:00,SOLD,147923,682.45,100950051.35000001,100950653.39999992,True
BHARTIARTL,2021-12-28 12:40:00,SOLD,147945,682.35,100950270.75,201900924.14999992,False
BHARTIARTL,2021-12-28 12:43:00,BOUGHT,147945,682.1,100913284.5,100987639.64999992,False
BHARTIARTL,2021-12-28 12:44:00,BOUGHT,148064,682.05,100987051.19999999,588.4499999284744,True
BHARTIARTL,2021-12-28 13:07:00,SOLD,148064,680.75,100794568.0,100795156.44999993,True
BHARTIARTL,2021-12-28 13:08:00,SOLD,148108,680.55,100794899.39999999,201590055.8499999,False
BHARTIARTL,2021-12-28 13:10:00,BOUGHT,148108,680.0,100713440.0,100876615.8499999,False
BHARTIARTL,2021-12-28 13:11:00,BOUGHT,148391,679.8,100876201.8,414.0499999076128,True
BHARTIARTL,2021-12-28 13:16:00,SOLD,148391,680.65,101002334.14999999,101002748.1999999,True
BHARTIARTL,2021-12-28 13:17:00,BOUGHT,148478,680.25,101002159.5,588.6999998986721,True
BHARTIARTL,2021-12-28 13:21:00,SOLD,148478,680.9,101098670.2,101099258.8999999,True
BHARTIARTL,2021-12-28 13:22:00,SOLD,148489,680.85,101098735.65,202197994.5499999,False
BHARTIARTL,2021-12-28 13:26:00,BOUGHT,148489,680.3,101017066.69999999,101180927.8499999,False
BHARTIARTL,2021-12-28 13:27:00,SOLD,148653,680.65,101180664.45,202361592.2999999,False
BHARTIARTL,2021-12-28 13:33:00,BOUGHT,148653,680.35,101136068.55,101225523.7499999,False
BHARTIARTL,2021-12-28 13:34:00,BOUGHT,148784,680.35,101225194.4,329.3499998897314,True
BHARTIARTL,2021-12-28 13:37:00,SOLD,148784,680.75,101284708.0,101285037.34999989,True
BHARTIARTL,2021-12-28 13:38:00,BOUGHT,148904,680.2,101284500.80000001,536.5499998778105,True
BHARTIARTL,2021-12-28 13:43:00,SOLD,148904,680.7,101358952.80000001,101359489.34999989,True
BHARTIARTL,2021-12-28 13:44:00,BOUGHT,148992,680.3,101359257.6,231.74999989569187,True
BHARTIARTL,2021-12-28 13:45:00,SOLD,148992,680.55,101396505.6,101396737.34999989,True
BHARTIARTL,2021-12-28 13:46:00,SOLD,149003,680.5,101396541.5,202793278.8499999,False
BHARTIARTL,2021-12-28 13:48:00,BOUGHT,149003,680.25,101359290.75,101433988.0999999,False
BHARTIARTL,2021-12-28 13:49:00,BOUGHT,149123,680.2,101433464.60000001,523.4999998956919,True
BHARTIARTL,2021-12-28 13:52:00,SOLD,149123,680.5,101478201.5,101478724.9999999,True
BHARTIARTL,2021-12-28 13:53:00,BOUGHT,149156,680.35,101478284.60000001,440.3999998867512,True
BHARTIARTL,2021-12-28 13:55:00,SOLD,149156,680.45,101493200.2,101493640.59999989,True
BHARTIARTL,2021-12-28 13:56:00,BOUGHT,149244,680.05,101493382.19999999,258.39999990165234,True
BHARTIARTL,2021-12-28 14:01:00,SOLD,149244,680.6,101575466.4,101575724.79999991,True
BHARTIARTL,2021-12-28 14:02:00,SOLD,149222,680.7,101575415.4,203151140.19999993,False
BHARTIARTL,2021-12-28 14:06:00,BOUGHT,149222,680.05,101478421.1,101672719.09999993,False
BHARTIARTL,2021-12-28 14:08:00,BOUGHT,149518,680.0,101672240.0,479.0999999344349,True
BHARTIARTL,2021-12-28 14:12:00,SOLD,149518,680.6,101761950.8,101762429.89999993,True
BHARTIARTL,2021-12-28 14:13:00,BOUGHT,149617,680.15,101762002.55,427.3499999344349,True
BHARTIARTL,2021-12-28 14:49:00,SOLD,149617,678.9,101574981.3,101575408.64999993,True
BHARTIARTL,2021-12-28 14:50:00,SOLD,149639,678.8,101574953.19999999,203150361.8499999,False
BHARTIARTL,2021-12-28 14:53:00,BOUGHT,149639,677.85,101432796.15,101717565.6999999,False
BHARTIARTL,2021-12-28 14:54:00,SOLD,149970,678.25,101717152.5,203434718.1999999,False
BHARTIARTL,2021-12-28 14:59:00,BOUGHT,149970,678.1,101694657.0,101740061.1999999,False
BHARTIARTL,2021-12-28 15:00:00,SOLD,149849,678.95,101739978.55000001,203480039.7499999,False
BHARTIARTL,2021-12-28 15:28:00,BOUGHT,149849,679.65,101844872.85,101635166.89999992,False
BHARTIARTL,2021-12-28 15:29:00,BOUGHT,149617,679.3,101634828.1,338.79999992251396,True
BHARTIARTL,2021-12-29 09:15:00,SOLD,149617,680.25,101776964.25,101777303.04999992,True
BHARTIARTL,2021-12-29 09:16:00,SOLD,149518,680.7,101776902.60000001,203554205.64999992,False
BHARTIARTL,2021-12-29 09:21:00,BOUGHT,149518,680.9,101806806.2,101747399.44999991,False
BHARTIARTL,2021-12-29 09:22:00,SOLD,149353,681.25,101746731.25,203494130.69999993,False
BHARTIARTL,2021-12-29 09:24:00,BOUGHT,149353,680.8,101679522.39999999,101814608.29999994,False
BHARTIARTL,2021-12-29 09:25:00,BOUGHT,149562,680.75,101814331.5,276.7999999374151,True
BHARTIARTL,2021-12-29 09:28:00,SOLD,149562,680.85,101829287.7,101829564.49999994,True
BHARTIARTL,2021-12-29 09:29:00,BOUGHT,149661,680.4,101829344.39999999,220.09999994933605,True
BHARTIARTL,2021-12-29 09:30:00,SOLD,149661,680.75,101881725.75,101881945.84999995,True
BHARTIARTL,2021-12-29 09:31:00,BOUGHT,149694,680.6,101881736.4,209.4499999433756,True
BHARTIARTL,2021-12-29 09:32:00,SOLD,149694,680.95,101934129.30000001,101934338.74999996,True
BHARTIARTL,2021-12-29 09:33:00,SOLD,149650,681.15,101934097.5,203868436.24999994,False
BHARTIARTL,2021-12-29 09:58:00,BOUGHT,149650,682.1,102076265.0,101792171.24999994,False
BHARTIARTL,2021-12-29 09:59:00,SOLD,149080,682.8,101791824.0,203583995.24999994,False
BHARTIARTL,2021-12-29 10:08:00,BOUGHT,149080,682.25,101709830.0,101874165.24999994,False
BHARTIARTL,2021-12-29 10:09:00,SOLD,149233,682.65,101873907.45,203748072.69999993,False
BHARTIARTL,2021-12-29 10:10:00,BOUGHT,149233,682.15,101799290.95,101948781.74999993,False
BHARTIARTL,2021-12-29 10:11:00,BOUGHT,149452,682.15,101948681.8,99.94999992847443,True
BHARTIARTL,2021-12-29 10:22:00,SOLD,149452,681.55,101859010.6,101859110.54999992,True
BHARTIARTL,2021-12-29 10:23:00,SOLD,149452,681.55,101859010.6,203718121.14999992,False
BHARTIARTL,2021-12-29 10:24:00,BOUGHT,149452,681.3,101821647.6,101896473.54999992,False
BHARTIARTL,2021-12-29 10:25:00,SOLD,149539,681.4,101895874.6,203792348.14999992,False
BHARTIARTL,2021-12-29 10:27:00,BOUGHT,149539,680.85,101813628.15,101978719.99999991,False
BHARTIARTL,2021-12-29 10:28:00,BOUGHT,149781,680.85,101978393.85000001,326.14999990165234,True
BHARTIARTL,2021-12-29 10:31:00,SOLD,149781,681.4,102060773.39999999,102061099.5499999,True
BHARTIARTL,2021-12-29 10:32:00,BOUGHT,150056,680.15,102060588.39999999,511.14999990165234,True
BHARTIARTL,2021-12-29 10:45:00,SOLD,150056,681.15,102210644.39999999,102211155.5499999,True
BHARTIARTL,2021-12-29 10:46:00,SOLD,150034,681.25,102210662.5,204421818.0499999,False
BHARTIARTL,2021-12-29 10:55:00,BOUGHT,150034,680.85,102150648.9,102271169.14999989,False
BHARTIARTL,2021-12-29 10:56:00,SOLD,150177,681.0,102270537.0,204541706.1499999,False
BHARTIARTL,2021-12-29 10:58:00,BOUGHT,150177,680.65,102217975.05,102323731.09999989,False
BHARTIARTL,2021-12-29 11:00:00,BOUGHT,150310,680.75,102323532.5,198.5999998897314,True
BHARTIARTL,2021-12-29 11:01:00,SOLD,150310,681.05,102368625.5,102368824.09999989,True
BHARTIARTL,2021-12-29 11:02:00,SOLD,150332,680.95,102368575.4,204737399.49999988,False
BHARTIARTL,2021-12-29 11:03:00,BOUGHT,150332,680.85,102353542.2,102383857.29999988,False
BHARTIARTL,2021-12-29 11:04:00,BOUGHT,150453,680.5,102383266.5,590.7999998778105,True
BHARTIARTL,2021-12-29 11:05:00,SOLD,150453,680.95,102450970.35000001,102451561.14999989,True
BHARTIARTL,2021-12-29 11:06:00,BOUGHT,150498,680.75,102451513.5,47.649999886751175,True
BHARTIARTL,2021-12-29 11:08:00,SOLD,150498,681.2,102519237.60000001,102519285.2499999,True
BHARTIARTL,2021-12-29 11:09:00,BOUGHT,150597,680.75,102518907.75,377.4999998956919,True
BHARTIARTL,2021-12-29 11:10:00,SOLD,150597,681.05,102564086.85,102564464.34999989,True
BHARTIARTL,2021-12-29 11:11:00,SOLD,150619,680.95,102564008.05000001,205128472.39999992,False
BHARTIARTL,2021-12-29 11:23:00,BOUGHT,150619,681.55,102654379.44999999,102474092.94999993,False
BHARTIARTL,2021-12-29 11:24:00,SOLD,150310,681.75,102473842.5,204947935.44999993,False
BHARTIARTL,2021-12-29 11:31:00,BOUGHT,150310,681.0,102361110.0,102586825.44999993,False
BHARTIARTL,2021-12-29 11:32:00,BOUGHT,150663,680.9,102586436.7,388.7499999254942,True
BHARTIARTL,2021-12-29 11:34:00,SOLD,150663,681.7,102706967.10000001,102707355.84999993,True
BHARTIARTL,2021-12-29 11:35:00,SOLD,150663,681.7,102706967.10000001,205414322.94999993,False
BHARTIARTL,2021-12-29 11:50:00,BOUGHT,150663,681.45,102669301.35000001,102745021.59999992,False
BHARTIARTL,2021-12-29 11:52:00,BOUGHT,150763,681.5,102744984.5,37.09999991953373,True
BHARTIARTL,2021-12-29 12:14:00,SOLD,150763,681.05,102677141.14999999,102677178.24999991,True
BHARTIARTL,2021-12-29 12:15:00,BOUGHT,150884,680.5,102676562.0,616.249999910593,True
BHARTIARTL,2021-12-29 12:21:00,SOLD,150884,680.35,102653929.4,102654545.64999992,True
BHARTIARTL,2021-12-29 12:22:00,SOLD,150851,680.5,102654105.5,205308651.14999992,False
BHARTIARTL,2021-12-29 12:25:00,BOUGHT,150851,680.65,102676733.14999999,102631917.99999993,False
BHARTIARTL,2021-12-29 12:26:00,BOUGHT,150818,680.5,102631649.0,268.9999999254942,True
BHARTIARTL,2021-12-29 12:27:00,SOLD,150818,680.95,102699517.10000001,102699786.09999993,True
BHARTIARTL,2021-12-29 12:28:00,SOLD,150818,680.95,102699517.10000001,205399303.19999993,False
BHARTIARTL,2021-12-29 12:29:00,BOUGHT,150818,680.5,102631649.0,102767654.19999993,False
BHARTIARTL,2021-12-29 12:32:00,BOUGHT,151017,680.5,102767068.5,585.6999999284744,True
BHARTIARTL,2021-12-29 12:34:00,SOLD,151017,680.9,102827475.3,102828060.99999993,True
BHARTIARTL,2021-12-29 12:35:00,BOUGHT,151117,680.45,102827562.65,498.34999991953373,True
BHARTIARTL,2021-12-29 12:37:00,SOLD,151117,680.9,102895565.3,102896063.64999992,True
BHARTIARTL,2021-12-29 12:38:00,BOUGHT,151384,679.7,102895704.80000001,358.84999990463257,True
BHARTIARTL,2021-12-29 12:42:00,SOLD,151384,681.0,103092504.0,103092862.8499999,True
