Ticker,Date,Action,Quantity,Price,Total Value,Capital Left,Trade Type
BAJAJFINSV,2021-12-28 10:21:00,BOUGHT,62042,1611.8,99999295.6,704.4000000059605,True
BAJAJFINSV,2021-12-28 10:29:00,SOLD,62042,1611.09,99955245.78,99955950.18,True
BAJAJFINSV,2021-12-28 10:30:00,BOUGHT,62076,1610.2,99954775.2,1174.9800000041723,True
BAJAJFINSV,2021-12-28 10:31:00,SOLD,62076,1611.3,100023058.8,100024233.78,True
BAJAJFINSV,2021-12-28 10:32:00,BOUGHT,62088,1611.0,100023768.0,465.7800000011921,True
BAJAJFINSV,2021-12-28 10:33:00,SOLD,62088,1613.0,100147944.0,100148409.78,True
BAJAJFINSV,2021-12-28 10:34:00,SOLD,62087,1613.02,100147572.74,200295982.51999998,False
BAJAJFINSV,2021-12-28 10:58:00,BOUGHT,62087,1613.08,100151297.96,100144684.55999999,False
BAJAJFINSV,2021-12-28 11:01:00,BOUGHT,62060,1613.66,100143739.60000001,944.9599999785423,True
BAJAJFINSV,2021-12-28 11:25:00,SOLD,62060,1612.9,100096574.0,100097518.95999998,True
BAJAJFINSV,2021-12-28 11:26:00,BOUGHT,62089,1612.15,100096781.35000001,737.6099999696016,True
BAJAJFINSV,2021-12-28 11:29:00,SOLD,62089,1613.27,100166321.03,100167058.63999997,True
BAJAJFINSV,2021-12-28 11:30:00,SOLD,62099,1613.0,100165687.0,200332745.64,False
BAJAJFINSV,2021-12-28 11:31:00,BOUGHT,62099,1611.6,100078748.39999999,100253997.24,False
BAJAJFINSV,2021-12-28 11:32:00,BOUGHT,62207,1611.6,100252801.19999999,1196.0400000065565,True
BAJAJFINSV,2021-12-28 11:46:00,SOLD,62207,1612.24,100292613.68,100293809.72000001,True
BAJAJFINSV,2021-12-28 11:47:00,BOUGHT,62244,1611.28,100292512.32,1297.4000000208616,True
BAJAJFINSV,2021-12-28 11:55:00,SOLD,62244,1614.0,100461816.0,100463113.40000002,True
BAJAJFINSV,2021-12-28 11:56:00,SOLD,62233,1614.3,100462731.89999999,200925845.3,False
BAJAJFINSV,2021-12-28 12:29:00,BOUGHT,62233,1621.5,100910809.5,100015035.80000001,False
BAJAJFINSV,2021-12-28 12:30:00,BOUGHT,61705,1620.85,100014549.25,486.55000001192093,True
BAJAJFINSV,2021-12-28 12:35:00,SOLD,61705,1623.13,100155236.65,100155723.20000002,True
BAJAJFINSV,2021-12-28 12:36:00,SOLD,61672,1624.0,100155328.0,200311051.20000002,False
BAJAJFINSV,2021-12-28 12:48:00,BOUGHT,61672,1621.7,100013482.4,100297568.80000001,False
BAJAJFINSV,2021-12-28 12:49:00,BOUGHT,61865,1621.23,100297393.95,174.8500000089407,True
BAJAJFINSV,2021-12-28 13:00:00,SOLD,61865,1621.6,100320284.0,100320458.85000001,True
BAJAJFINSV,2021-12-28 13:01:00,SOLD,61859,1621.75,100319833.25,200640292.10000002,False
BAJAJFINSV,2021-12-28 13:02:00,BOUGHT,61859,1620.77,100259211.42999999,100381080.67000003,False
BAJAJFINSV,2021-12-28 13:03:00,BOUGHT,61967,1619.91,100380962.97,117.70000003278255,True
BAJAJFINSV,2021-12-28 13:21:00,SOLD,61967,1619.93,100382202.31,100382320.01000004,True
BAJAJFINSV,2021-12-28 13:22:00,SOLD,61975,1619.7,100380907.5,200763227.51000005,False
BAJAJFINSV,2021-12-28 13:23:00,BOUGHT,61975,1618.6,100312735.0,100450492.51000005,False
BAJAJFINSV,2021-12-28 13:24:00,SOLD,62011,1619.86,100449138.46,200899630.97000003,False
BAJAJFINSV,2021-12-28 13:25:00,BOUGHT,62011,1619.01,100396429.11,100503201.86000003,False
BAJAJFINSV,2021-12-28 13:26:00,SOLD,62045,1619.84,100502972.8,201006174.66000003,False
BAJAJFINSV,2021-12-28 13:27:00,BOUGHT,62045,1619.3,100469468.5,100536706.16000003,False
BAJAJFINSV,2021-12-28 13:28:00,SOLD,62044,1620.4,100536097.60000001,201072803.76000005,False
BAJAJFINSV,2021-12-28 13:36:00,BOUGHT,62044,1619.34,100470330.96,100602472.80000006,False
