Ticker,Date,Action,Quantity,Price,Total Value,Capital Left,Trade Type
NIFTYBANK,03-01-2022 10:01,SOLD,2793,35798.9,99986327.7,199986327.7,False
NIFTYBANK,03-01-2022 15:05,BOUGHT,2793,36395.45,101652491.85,98333835.85,False
NIFTYBANK,03-01-2022 15:15,SOLD,2701,36405.3,98330715.30000001,196664551.15,False
NIFTYBANK,04-01-2022 12:43,BOUGHT,2701,36712.3,99159922.30000001,97504628.85,False
NIFTYBANK,04-01-2022 14:13,SOLD,2656,36703.45,97484363.19999999,194988992.04999998,False
NIFTYBANK,05-01-2022 10:46,BOUGHT,2656,37380.35,99282209.6,95706782.44999999,False
NIFTYBANK,05-01-2022 11:13,SOLD,2563,37339.3,95700625.9,191407408.35,False
NIFTYBANK,06-01-2022 12:02,BOUGHT,2563,37299.05,95597465.15,95809943.19999999,False
NIFTYBANK,06-01-2022 12:53,SOLD,2568,37298.45,95782419.6,191592362.79999998,False
NIFTYBANK,07-01-2022 11:36,BOUGHT,2568,37931.65,97408477.2,94183885.59999998,False
NIFTYBANK,07-01-2022 11:39,BOUGHT,2483,37929.1,94177955.3,5930.299999982119,True
NIFTYBANK,07-01-2022 13:32,SOLD,2483,37641.1,93462851.3,93468781.59999998,True
NIFTYBANK,07-01-2022 15:10,SOLD,2479,37699.0,93455821.0,186924602.59999996,False
NIFTYBANK,10-01-2022 10:29,BOUGHT,2479,38172.9,94630619.10000001,92293983.49999996,False
NIFTYBANK,10-01-2022 10:30,BOUGHT,2418,38168.85,92292279.3,1704.1999999582767,True
NIFTYBANK,10-01-2022 12:31,SOLD,2418,38140.25,92223124.5,92224828.69999996,True
NIFTYBANK,10-01-2022 12:32,SOLD,2418,38132.55,92204505.9,184429334.59999996,False
NIFTYBANK,10-01-2022 12:57,BOUGHT,2418,38121.85,92178633.3,92250701.29999997,False
NIFTYBANK,10-01-2022 12:58,BOUGHT,2419,38121.45,92215787.55,34913.7499999702,True
NIFTYBANK,10-01-2022 13:19,SOLD,2419,38109.6,92187122.39999999,92222036.14999996,True
NIFTYBANK,10-01-2022 13:20,SOLD,2420,38102.7,92208534.0,184430570.14999998,False
NIFTYBANK,11-01-2022 12:23,BOUGHT,2420,38323.65,92743233.0,91687337.14999998,False
NIFTYBANK,11-01-2022 12:48,SOLD,2389,38363.0,91649207.0,183336544.14999998,False
NIFTYBANK,12-01-2022 10:45,BOUGHT,2389,38803.8,92702278.2,90634265.94999997,False
NIFTYBANK,12-01-2022 10:46,BOUGHT,2335,38801.8,90602203.0,32062.949999973178,True
NIFTYBANK,12-01-2022 11:40,SOLD,2335,38752.0,90485920.0,90517982.94999997,True
