Ticker,Date,Action,Quantity,Price,Total Value,Capital Left,Trade Type
ITC,2021-12-28 10:14:00,BOUGHT,456308,219.15,99999898.2,101.79999999701977,True
ITC,2021-12-28 10:23:00,SOLD,456308,219.3,100068344.4,100068446.2,True
ITC,2021-12-28 10:24:00,SOLD,456308,219.3,100068344.4,200136790.60000002,False
ITC,2021-12-28 10:27:00,BOUGHT,456308,219.25,100045529.0,100091261.60000002,False
ITC,2021-12-28 10:28:00,SOLD,456412,219.3,100091151.60000001,200182413.20000005,False
ITC,2021-12-28 10:31:00,BOUGHT,456412,219.25,100068331.0,100114082.20000005,False
ITC,2021-12-28 10:32:00,SOLD,456516,219.3,100113958.80000001,200228041.00000006,False
ITC,2021-12-28 10:33:00,BOUGHT,456516,219.2,100068307.19999999,100159733.80000007,False
ITC,2021-12-28 10:35:00,SOLD,456724,219.3,100159573.2,200319307.00000006,False
ITC,2021-12-28 10:37:00,BOUGHT,456724,219.25,100136737.0,100182570.00000006,False
ITC,2021-12-28 10:38:00,SOLD,456828,219.3,100182380.4,200364950.40000007,False
ITC,2021-12-28 10:41:00,BOUGHT,456828,219.25,100159539.0,100205411.40000007,False
ITC,2021-12-28 10:42:00,BOUGHT,457037,219.25,100205362.25,49.15000006556511,True
ITC,2021-12-28 10:44:00,SOLD,457037,219.35,100251065.95,100251115.10000007,True
ITC,2021-12-28 10:45:00,SOLD,457141,219.3,100251021.30000001,200502136.4000001,False
ITC,2021-12-28 10:54:00,BOUGHT,457141,219.4,100296735.4,100205401.00000009,False
ITC,2021-12-28 10:55:00,BOUGHT,456828,219.35,100205221.8,179.2000000923872,True
ITC,2021-12-28 10:58:00,SOLD,456828,219.5,100273746.0,100273925.20000009,True
ITC,2021-12-28 10:59:00,SOLD,456724,219.55,100273754.2,200547679.4000001,False
ITC,2021-12-28 11:11:00,BOUGHT,456724,219.6,100296590.39999999,100251089.0000001,False
ITC,2021-12-28 11:12:00,BOUGHT,456516,219.6,100250913.6,175.4000001102686,True
ITC,2021-12-28 11:14:00,SOLD,456516,219.65,100273739.4,100273914.80000012,True
ITC,2021-12-28 11:15:00,BOUGHT,456620,219.6,100273752.0,162.80000011622906,True
ITC,2021-12-28 11:27:00,SOLD,456620,219.65,100296583.0,100296745.80000012,True
ITC,2021-12-28 11:28:00,BOUGHT,456724,219.6,100296590.39999999,155.40000012516975,True
ITC,2021-12-28 11:29:00,SOLD,456724,219.8,100387935.2,100388090.60000013,True
ITC,2021-12-28 11:30:00,SOLD,456517,219.9,100388088.3,200776178.90000013,False
ITC,2021-12-28 11:32:00,BOUGHT,456517,219.75,100319610.75,100456568.15000013,False
ITC,2021-12-28 11:33:00,BOUGHT,457140,219.75,100456515.0,53.150000125169754,True
ITC,2021-12-28 11:46:00,SOLD,457140,219.8,100479372.0,100479425.15000013,True
ITC,2021-12-28 11:47:00,SOLD,457036,219.85,100479364.6,200958789.75000012,False
ITC,2021-12-28 11:53:00,BOUGHT,457036,219.75,100433661.0,100525128.75000012,False
