Ticker,Date,Action,Quantity,Price,Total Value,Capital Left,Trade Type
L&TFH,2021-12-28 10:21:00,BOUGHT,1281229,78.05,99999923.45,76.54999999701977,True
L&TFH,2021-12-28 10:34:00,SOLD,1281229,78.0,99935862.0,99935938.55,True
L&TFH,2021-12-28 10:35:00,SOLD,1281229,78.0,99935862.0,199871800.55,False
L&TFH,2021-12-28 10:55:00,BOUGHT,1281229,77.9,99807739.10000001,100064061.45,False
L&TFH,2021-12-28 10:56:00,BOUGHT,1284519,77.9,100064030.10000001,31.349999994039536,True
L&TFH,2021-12-28 10:57:00,SOLD,1284519,77.95,100128256.05,100128287.39999999,True
L&TFH,2021-12-28 10:58:00,BOUGHT,1285343,77.9,100128219.7,67.69999998807907,True
L&TFH,2021-12-28 11:00:00,SOLD,1285343,77.95,100192486.85000001,100192554.55,True
L&TFH,2021-12-28 11:01:00,BOUGHT,1286168,77.9,100192487.2,67.34999999403954,True
L&TFH,2021-12-28 11:09:00,SOLD,1286168,77.9,100192487.2,100192554.55,True
L&TFH,2021-12-28 11:10:00,SOLD,1285343,77.95,100192486.85000001,200385041.4,False
L&TFH,2021-12-28 11:29:00,BOUGHT,1285343,77.9,100128219.7,100256821.7,False
L&TFH,2021-12-28 11:30:00,SOLD,1286168,77.95,100256795.60000001,200513617.3,False
L&TFH,2021-12-28 11:31:00,BOUGHT,1286168,77.9,100192487.2,100321130.10000001,False
L&TFH,2021-12-28 11:32:00,BOUGHT,1287819,77.9,100321100.10000001,30.0,True
L&TFH,2021-12-28 11:49:00,SOLD,1287819,77.8,100192318.2,100192348.2,True
L&TFH,2021-12-28 11:50:00,BOUGHT,1288647,77.75,100192304.25,43.95000000298023,True
L&TFH,2021-12-28 11:56:00,SOLD,1288647,77.8,100256736.6,100256780.55,True
L&TFH,2021-12-28 11:57:00,SOLD,1288647,77.8,100256736.6,200513517.14999998,False
L&TFH,2021-12-28 11:58:00,BOUGHT,1288647,77.7,100127871.9,100385645.24999997,False
L&TFH,2021-12-28 12:00:00,SOLD,1290303,77.8,100385573.39999999,200771218.64999998,False
L&TFH,2021-12-28 12:03:00,BOUGHT,1290303,77.75,100321058.25,100450160.39999998,False
L&TFH,2021-12-28 12:04:00,SOLD,1291133,77.8,100450147.39999999,200900307.79999995,False
L&TFH,2021-12-28 12:06:00,BOUGHT,1291133,77.75,100385590.75,100514717.04999995,False
L&TFH,2021-12-28 12:07:00,SOLD,1291962,77.8,100514643.6,201029360.64999995,False
L&TFH,2021-12-28 12:08:00,BOUGHT,1291962,77.75,100450045.5,100579315.14999995,False
L&TFH,2021-12-28 12:09:00,SOLD,1292793,77.8,100579295.39999999,201158610.54999995,False
L&TFH,2021-12-28 12:24:00,BOUGHT,1292793,77.75,100514655.75,100643954.79999995,False
