Ticker,Date,Action,Quantity,Price,Total Value,Capital Left,Trade Type
SBIN,2021-12-28 10:16:00,BOUGHT,216990,460.85,99999841.5,158.5,True
SBIN,2021-12-28 10:32:00,SOLD,216990,459.8,99772002.0,99772160.5,True
SBIN,2021-12-28 10:33:00,SOLD,216896,460.0,99772160.0,199544320.5,False
SBIN,2021-12-28 10:54:00,BOUGHT,216896,460.3,99837228.8,99707091.7,False
SBIN,2021-12-28 10:55:00,SOLD,216425,460.7,99706997.5,199414089.2,False
SBIN,2021-12-28 10:59:00,BOUGHT,216425,460.5,99663712.5,99750376.69999999,False
SBIN,2021-12-28 11:00:00,SOLD,216589,460.55,99750063.95,199500440.64999998,False
SBIN,2021-12-28 11:05:00,BOUGHT,216589,460.45,99728405.05,99772035.59999998,False
SBIN,2021-12-28 11:06:00,BOUGHT,216730,460.35,99771655.5,380.0999999791384,True
SBIN,2021-12-28 11:10:00,SOLD,216730,460.9,99890857.0,99891237.09999998,True
SBIN,2021-12-28 11:11:00,SOLD,216683,461.0,99890863.0,199782100.09999996,False
SBIN,2021-12-28 11:14:00,BOUGHT,216683,460.6,99804189.80000001,99977910.29999995,False
SBIN,2021-12-28 11:15:00,SOLD,216918,460.9,99977506.19999999,199955416.49999994,False
SBIN,2021-12-28 11:37:00,BOUGHT,216918,461.05,100010043.9,99945372.59999993,False
SBIN,2021-12-28 11:38:00,SOLD,216707,461.2,99945268.39999999,199890640.99999994,False
SBIN,2021-12-28 11:41:00,BOUGHT,216707,461.05,99912762.35000001,99977878.64999993,False
SBIN,2021-12-28 11:42:00,BOUGHT,216895,460.95,99977750.25,128.39999993145466,True
SBIN,2021-12-28 11:46:00,SOLD,216895,461.15,100021129.25,100021257.64999993,True
SBIN,2021-12-28 11:47:00,BOUGHT,216942,461.05,100021109.10000001,148.54999992251396,True
SBIN,2021-12-28 11:55:00,SOLD,216942,461.3,100075344.60000001,100075493.14999993,True
SBIN,2021-12-28 11:56:00,SOLD,216942,461.3,100075344.60000001,200150837.74999994,False
SBIN,2021-12-28 12:03:00,BOUGHT,216942,461.1,100031956.2,100118881.54999994,False
SBIN,2021-12-28 12:04:00,SOLD,217083,461.2,100118679.6,200237561.14999992,False
SBIN,2021-12-28 12:15:00,BOUGHT,217083,462.2,100335762.6,99901798.54999992,False
SBIN,2021-12-28 12:16:00,SOLD,216120,462.25,99901470.0,199803268.54999992,False
SBIN,2021-12-28 12:19:00,BOUGHT,216120,461.7,99782604.0,100020664.54999992,False
SBIN,2021-12-28 12:20:00,BOUGHT,216635,461.7,100020379.5,285.04999992251396,True
SBIN,2021-12-28 12:21:00,SOLD,216635,462.1,100107033.5,100107318.54999992,True
SBIN,2021-12-28 12:22:00,BOUGHT,216659,462.05,100107290.95,27.59999991953373,True
SBIN,2021-12-28 12:29:00,SOLD,216659,462.1,100118123.9,100118151.49999993,True
SBIN,2021-12-28 12:30:00,BOUGHT,216682,462.05,100117918.10000001,233.3999999165535,True
SBIN,2021-12-28 12:32:00,SOLD,216682,462.2,100150420.39999999,100150653.79999991,True
SBIN,2021-12-28 12:33:00,SOLD,216729,462.1,100150470.9,200301124.69999993,False
SBIN,2021-12-28 12:34:00,BOUGHT,216729,461.95,100117961.55,100183163.14999993,False
SBIN,2021-12-28 12:35:00,SOLD,216776,462.15,100183028.39999999,200366191.54999992,False
SBIN,2021-12-28 12:43:00,BOUGHT,216776,462.05,100161350.8,100204840.74999993,False
SBIN,2021-12-28 12:44:00,SOLD,216752,462.3,100204449.60000001,200409290.34999993,False
SBIN,2021-12-28 12:45:00,BOUGHT,216752,461.8,100096073.60000001,100313216.74999993,False
SBIN,2021-12-28 12:49:00,SOLD,217057,462.15,100312892.55,200626109.29999992,False
SBIN,2021-12-28 12:51:00,BOUGHT,217057,461.8,100236922.60000001,100389186.69999991,False
SBIN,2021-12-28 12:53:00,SOLD,217222,462.15,100389147.3,200778333.9999999,False
SBIN,2021-12-28 12:54:00,BOUGHT,217222,462.0,100356564.0,100421769.99999991,False
SBIN,2021-12-28 12:55:00,BOUGHT,217433,461.85,100421431.05000001,338.9499998986721,True
SBIN,2021-12-28 13:00:00,SOLD,217433,462.15,100486660.94999999,100486999.89999989,True
SBIN,2021-12-28 13:01:00,BOUGHT,217480,462.05,100486634.0,365.8999998867512,True
SBIN,2021-12-28 13:21:00,SOLD,217480,461.45,100356146.0,100356511.89999989,True
SBIN,2021-12-28 13:22:00,SOLD,217622,461.15,100356385.3,200712897.19999987,False
SBIN,2021-12-28 13:23:00,BOUGHT,217622,461.0,100323742.0,100389155.19999987,False
SBIN,2021-12-28 13:24:00,SOLD,217716,461.1,100388847.60000001,200778002.7999999,False
SBIN,2021-12-28 13:25:00,BOUGHT,217716,461.0,100367076.0,100410926.7999999,False
SBIN,2021-12-28 13:26:00,SOLD,217740,461.15,100410801.0,200821727.7999999,False
SBIN,2021-12-28 13:35:00,BOUGHT,217740,460.85,100345479.0,100476248.7999999,False
SBIN,2021-12-28 13:36:00,SOLD,217905,461.1,100475995.5,200952244.2999999,False
SBIN,2021-12-28 14:07:00,BOUGHT,217905,461.3,100519576.5,100432667.7999999,False
SBIN,2021-12-28 14:08:00,BOUGHT,217716,461.3,100432390.8,276.9999998956919,True
SBIN,2021-12-28 14:09:00,SOLD,217716,461.5,100475934.0,100476210.9999999,True
SBIN,2021-12-28 14:10:00,SOLD,217716,461.5,100475934.0,200952144.99999988,False
SBIN,2021-12-28 14:11:00,BOUGHT,217716,461.35,100443276.60000001,100508868.39999987,False
SBIN,2021-12-28 14:12:00,SOLD,217787,461.5,100508700.5,201017568.89999986,False
SBIN,2021-12-28 14:23:00,BOUGHT,217787,461.65,100541368.55,100476200.34999986,False
SBIN,2021-12-28 14:24:00,SOLD,217598,461.75,100475876.5,200952076.84999985,False
SBIN,2021-12-28 14:25:00,BOUGHT,217598,461.7,100464996.6,100487080.24999985,False
SBIN,2021-12-28 14:26:00,SOLD,217622,461.75,100486958.5,200974038.74999985,False
